-0.00949348	-0.042863965	0.0743433	-0.008735942	-0.019604595	-0.021054965	-0.088474445	0.0072277184	0.003521384	0.11337838	-0.012633724	0.063210234	0.010218524	0.045812625	-0.032464307	-0.0387198
0.055966962	-0.035846483	0.09079303	-0.011308561	-0.044494413	-0.094678275	-0.103917964	0.0036967765	0.005344452	0.046396613	-0.083988756	0.106595896	0.042834725	0.024945023	0.024916302	0.055174395
0.024257146	0.017208269	0.051649388	0.018062096	-0.0017031481	-0.018731814	-0.05608967	0.062758595	0.044672713	0.081518754	-0.11361819	0.055445682	0.034492485	0.019262377	-0.053448595	0.09651676
0.030274954	-0.047142684	0.04786218	-0.009423129	-0.07750174	-0.0032493924	-0.012289309	-0.0075882026	0.06654666	0.03538297	-0.038096927	0.11710393	0.06902393	0.0003948668	0.050753612	0.009712334
0.056440994	-0.0057010297	0.06906726	-0.029844727	-0.047782637	0.009893301	-0.08409669	0.0008254008	-0.021487558	0.019603174	-0.030638231	0.033175103	0.10680459	-0.008679629	0.007910132	0.05221171
0.043104414	-0.042662352	-0.0019895106	-0.054192867	0.006201366	-0.04006175	-0.06796519	-0.02418574	0.011710027	-0.00226092	-0.060476407	0.08796472	0.045828085	0.1174804	-0.011158984	0.009663489
0.024009109	0.013187622	0.014082511	-0.01161162	-0.08476688	-0.09086606	-0.10101938	0.04923713	0.022127524	0.03848192	-0.07271309	0.12215244	0.112243146	-0.027905963	0.008318774	-0.040899362
0.00969803	0.017248277	0.057152875	0.058754336	0.0026243227	-0.023708083	-0.084508315	-0.07324843	0.037046097	0.13380447	-0.09279511	0.0156070525	0.00787388	0.039758697	0.02687311	0.017689897
0.056212723	0.015366166	0.051584315	0.055756908	-0.03469926	-0.024174502	-0.0835828	-0.043007717	0.044277847	0.11241008	-0.05964381	0.023829058	-0.0018353242	0.077568546	0.004189864	0.016658794
0.036508106	-0.016711382	0.07161077	0.0675114	-0.042563405	-0.08505322	-0.07706842	0.08370596	0.023038913	0.042091817	-0.054981485	0.11602766	0.0071910643	-0.01878489	-0.054186717	0.029894833
0.044703953	-0.054654762	0.0043772897	0.006464381	-0.024617342	0.008105049	-0.046627898	-0.021205401	0.008840138	0.05726919	-0.039424986	0.147867	0.040865727	0.0791478	-0.03744373	0.03854246
0.0014807179	-0.05153927	0.06604154	-0.021872021	-0.13848467	-0.01988248	-0.101167426	0.05318462	-0.016086858	0.13762507	0.003906815	0.06452571	0.067404725	0.026170913	0.053309143	0.03069298
-0.026054915	0.055397637	-0.04243693	0.009160519	-0.030352289	-0.032544985	-0.081122406	0.021517199	0.04763753	-0.005699137	-0.13483828	-0.042881656	-0.021083752	0.017750744	-0.018073753	-0.009898124
-0.0929563	0.004168564	0.100037895	0.10149442	-0.018644735	0.004993609	-0.009364799	-0.07626807	-0.0017725752	-0.011757244	-0.027008576	0.023405422	0.09417381	-0.0326788	-0.014545783	-0.045920316
0.015088485	0.020637829	0.0954121	0.009292759	-0.10698024	0.035888538	-0.12043835	0.060847837	0.007935405	0.07313651	-0.063486055	0.044657484	-0.050989363	0.03625582	0.011155918	0.070264354
0.0220587	-0.031197669	0.022417761	0.04629873	0.0305159	-0.106776744	-0.06157124	-0.03974918	-0.021557823	0.05279987	0.06592707	0.057652846	0.08775028	0.05828532	0.045249514	0.056697447
0.0073177023	-0.0119941	0.04297872	-0.05375848	-0.081489645	-0.054321032	0.016440067	0.023074899	-0.043983564	-0.029145364	-0.058441203	0.060267534	0.035334725	0.08125124	0.007925371	-0.0036192702
-0.049660582	0.029760713	0.12366729	-0.0036618682	-0.02359807	-0.0676785	-0.07578982	0.017746018	0.012494177	-0.013558868	-0.030101364	0.090832956	0.11059326	0.008084675	0.06498461	0.063390195
0.017257191	-0.091257714	0.01080452	-0.022878643	-0.12771676	0.002958261	-0.028476803	0.0061917654	-0.06548175	-0.103997245	-0.14609058	0.10041366	0.03843088	0.12319943	-0.029811148	-0.051261354
-0.09654726	0.046183486	0.040568702	-0.03471258	-0.07527317	-0.083429724	-0.06947173	0.044880025	0.01262348	-0.073717006	-0.0036534215	0.061930005	-0.034209475	-0.057605572	0.013790467	0.013301746
-0.0624298	0.020491278	0.07461822	0.07752948	0.06419585	-0.03808111	-0.031014606	0.011257424	0.11178421	0.057877675	-0.024710732	-0.02900188	0.02138949	0.07207588	0.123062454	-0.012473203
-0.032055598	-0.12867439	-0.039156757	0.034507334	0.0069878967	-0.046979427	-0.060323566	0.0075388714	0.059311245	0.0058562257	-0.10018479	0.053485334	0.015067364	0.07368307	-0.007494844	0.016648915
0.13996764	0.039740037	0.07625518	-0.049542837	-0.08403157	-0.04391427	0.01952396	0.034898702	0.0069575273	0.011029773	0.02661212	0.06582091	-0.033986237	0.025039705	-0.06829667	0.070343606
-0.14638937	-0.1360819	0.024770718	0.051940437	-0.016948191	-0.04234421	-0.06781281	-0.080967	-0.05062425	0.06358054	-0.068353064	-0.006301436	0.043256424	0.0014882055	0.019002082	0.017321412
0.013609187	-0.012832061	0.10418647	-0.035134695	-0.036387887	-0.021552855	0.04524516	0.05220899	0.030719358	0.04048995	-0.07018355	0.055261765	0.04587785	-0.061288647	0.034307346	0.0060125696
-0.03459077	0.023285966	-0.015743572	0.00038857458	-0.02477156	-0.05164016	-0.040464472	0.011203534	0.041482832	-0.0038925249	-0.10549966	0.052756976	0.019876491	0.09558159	-0.0430386	-0.0024991345
0.047548275	0.008028717	0.042815395	-0.047913298	0.05191326	-0.10000008	-0.06757311	-0.044373803	0.09392326	0.117979035	-0.048780315	-0.021444287	0.02884985	0.13602376	0.020520866	0.078269444
0.024923455	-0.06364072	0.01790841	0.036298294	-0.011486519	-0.03437647	0.01424644	-0.018048426	0.020701727	-0.022807788	-0.023709923	0.032008708	0.10327246	0.09745378	0.028243365	-0.078476325
0.00832344	-0.00880086	0.08952483	-0.017557109	-0.029079193	-0.04279474	-0.10347578	-0.09296377	-0.0077806637	0.12718965	-0.04443866	-0.041917212	0.04434777	0.08858205	0.06392801	0.007288037
-0.024765436	-0.024894498	-0.001959329	-0.008154821	0.016797738	-0.07272795	-0.062101826	0.035166953	0.0377193	0.02959392	0.06131832	-0.052113652	-0.03873962	-0.03837521	0.080222	0.039557014
-0.00036965244	-0.029876506	0.045495015	0.09129053	-0.03184284	-0.07756433	-0.042591833	0.0129419295	-0.00397287	0.065663785	-0.08203657	0.03456893	0.06660193	0.014833412	-0.029086767	-0.0022305634
-0.115748	-0.10230108	0.06465877	0.072647244	-0.02229604	-0.05585891	-0.08185671	-0.028233526	-0.0130821	-0.049790002	-0.08136815	-0.0046297214	0.023490071	0.0074551944	0.02581308	0.06292173
0.044730224	-0.05196354	0.14990428	-0.016873546	-0.050697953	-0.008734689	-0.061471857	-0.062455155	-0.04712116	0.010450026	-0.09135608	0.13670476	-0.0077871988	0.09698933	0.044659253	-0.0033282936
-0.07037842	-0.056648202	-0.09367611	-0.01727911	-0.032612063	-0.0072596804	-0.02105531	-0.09104655	-0.0059223645	0.145185	-0.1296562	-0.058292825	-0.01833996	0.051628314	-0.034693785	0.04710515
0.033335987	-0.012552231	0.16293943	-0.039353106	0.0344178	-0.012824776	0.039333083	0.04352401	0.10117612	0.046828225	-0.048151325	-0.058130126	0.0060320017	-0.100023925	0.06624168	0.07600002
-0.06719253	0.037068903	-0.0369086	-0.12080462	-0.04535643	-0.049275726	-0.07066602	0.020424126	0.0037613153	0.05699792	0.041450236	0.12446161	-0.10468279	0.0736935	-0.06427488	-0.027818725
-0.018080976	-0.026856417	0.06121879	-0.050430547	-0.045633096	-0.030974714	-0.012992014	0.02161464	0.027419409	0.050305344	-0.072890274	-0.037040763	-0.08335538	0.028011164	0.013095899	0.056979205
-0.022713166	0.014944874	-0.0041238586	0.13217598	-0.06605381	-0.15697305	-0.033366267	-0.028723542	0.04844242	-0.061389912	-0.073594384	-0.022806717	0.051325	-0.057098825	-0.030816292	0.0124929845
0.025443904	-0.04253148	0.018615985	-0.00053061574	-0.008413527	-0.06763919	-0.09208863	-0.0028528424	0.06894095	0.057458688	0.0049345638	0.060626727	-0.05429585	0.023064638	0.117708154	-0.036545746
-0.027168144	-0.067191854	0.09194112	-0.09148667	-0.046217978	-0.00027465337	0.096292645	0.05035615	-0.011848424	-0.0095608495	0.016242957	-0.040936936	-0.0372075	0.03855533	-0.03177721	0.02758759
-0.014870786	-0.09910544	0.03583143	0.081898436	-0.011563526	-0.025817508	-0.044368368	0.027505081	-0.022289822	0.19631596	-0.046757795	0.076658	0.14115113	0.034565296	-0.027103469	-0.017697811
0.04483561	0.018580707	0.16431074	0.03646091	0.0073049776	-0.06939296	0.08539669	-0.08019951	-0.02280891	-0.041494858	-0.14363933	-0.0038646928	0.03184122	-0.006817236	-0.060380273	-0.022195715
0.016289018	-0.06451451	0.022758087	0.08213789	0.05428325	-0.007564048	-0.058292553	-0.079791	-0.083947495	0.06918578	-0.119583294	-0.04373744	0.098944135	0.11019631	0.043263596	-0.05371758
0.004211203	-0.060538515	-0.08785365	0.08712121	0.05530228	-0.054537024	-0.11628089	-0.02793039	-0.0018487095	0.12835933	-0.023174828	0.061360907	-0.030280221	0.06605954	0.046101462	-0.0320936
-0.012484064	-0.04053402	0.03698352	-0.024307694	-0.017211424	0.05348492	-0.014183339	-0.084033996	0.041964963	-0.1531296	0.10040567	-0.0044269594	-0.08731971	0.11877064	-0.109085545	0.022694843
0.015865361	-0.0735472	-0.0068469075	0.0974779	-0.029869728	-0.037194006	-0.17268585	0.042382713	-0.052347243	0.04364524	-0.20837879	0.018364025	0.01562479	0.077714026	0.07125245	0.0057015517
0.040291104	-0.023946196	0.021580547	-0.055550825	-0.0062878733	-0.04681782	-0.020890038	-0.053650796	-0.007715482	0.020146579	0.04957496	0.06453168	-0.037489407	0.08579219	-0.05935139	0.038086724
-0.048953287	0.014033958	-0.05146773	0.014374431	-0.059306357	0.01744705	-0.041963004	0.040642995	0.0039491723	0.039506484	-0.01729651	0.12090494	0.03854883	-0.0032214194	0.035388753	-0.044020686
-0.0461963	-0.092670396	0.007721032	0.026015572	0.040580004	0.024674002	-0.087429315	-0.037583705	-0.068429455	-0.09523899	-0.016690297	0.07431689	0.13922545	0.06038478	-0.040207133	0.0060148127
-0.07430005	0.020346964	0.016986165	-0.0010709052	-0.0839074	0.018245349	-0.0023116043	-0.008472613	-0.05017473	-0.06925173	-0.0089171985	-0.011293553	-0.07133661	0.07437972	0.039272	0.03261688
-0.0082793	-0.026875064	0.029693736	-0.0023389407	0.009331137	-0.079686575	-0.077598065	-0.04510858	0.14133346	-0.04915395	0.03043531	0.091394894	0.024448166	-0.08659525	-0.041118953	0.10120499
-0.007357524	0.02466093	-0.03854095	0.0490375	-0.10283371	-0.06273047	-0.0038252466	-0.0023299018	-0.0757294	0.10460097	-0.016218884	0.03597676	-0.04535234	0.022502415	-0.046592087	0.1690035
0.025591562	0.010619249	0.012987756	-0.025965046	0.045593243	-0.137393	0.03867543	0.010658561	0.030032657	0.043676604	-0.045506693	-0.008658699	-0.08989805	-0.057813987	-0.03724918	-0.030568525
0.13728173	0.08433544	-0.05594976	-0.052241426	-0.025488196	-0.119458556	0.03096809	0.023761792	0.11657336	-0.048281997	0.031845797	0.04654086	-0.078283966	-0.0045814896	0.008475143	-0.00044467935
0.0379375	0.07330537	-0.008489919	-0.06382566	0.103381574	-0.15176837	-0.03928095	0.06887672	0.05756032	0.07913782	-0.07420201	-0.05897804	-0.1240394	0.06880984	0.03162077	0.05542362
